text,label
خليك حال يا نعيم على أساس أنت مش مرتزق و طبل فشخ تميم,1
أساء جبران باسيل في مقابل+ة على إلى لبنان لبناني أثبت ما لا ودع شك أن لا فقه في سياس+ة لا امتلك,0
روح شاف معلم جبران باسيل و سرق+ة كهرباء يا حقود يا صاحب وجه بشع,1
دخيل رب يا كبير,0
منتخب فرنسي قفز على حاجز خيل اعتذر عن مشارك+ة في دور+ة لعب بحر أبيض متوسط الذي أقام في نهاي+ة شهر يونيو مقبل في وهران جزائري و ذلك غياب برنامج رياضي واضح من لجن+ة منظم+ة و غياب تنظيم لوجيستيكي صحي ضمان سلام+ة خيل و وفد مشارك+ة في هذا تظاهر+ة,0
لو كان متبر جة منحرف مثل عهد أقام دنيا لم قعد,0
كل حاج+ة عند قل+ة منحرف,1
ينعن أبو عبو تعليم عبو جامع+ة يا نذايل يا رخاص يا جوسيس,1
جبران باسيل أصر على إخراج لاجئ سور من لبنان بناء على دافع ليس صدد بحث في مدى مصداقي+ة,0
منافق جبران باسيل,1
ابن كلب كان يردح على حري+ة وقت أخ بس ما عسكر قمع حري+ة عادي,1
خنزير حقير,1
"خر ضحك ابن كوم شكاير معرص زعق جمهور بعد جون
مشوفتش أنا ميس و رونالدو بيزعقوا جمهور أرجنتين و برتغال و لا شاف لاعب يمن ع جمهور بلد و لا زعق في علشان كان ضد ف موقف ما هو أصل معرص في
بداي+ة نهاي+ة ان شاء الله يا خول نجريج
ده أنت لاعب ابن وسخ خنزير",1
أنت ك امك عامو غريب على ام كل درزي مع لان درز من بريء يا مفتن يا وغد يا ابن زنا يا عرس أنت,1
ما تشوف مجتمع استخدم كلم+ة حرم+ة أو بنت ك سب+ة غير مستغرب ان يعاملونك ك قاصر يشوفونك ناقص عقل و حري+ة خرب,0
هدول مستعد قتل ناس هي شروي غروي لازم قتل لن,1
على اساس ان سفار+ة مصر في شارع أبو فدا بلاش كلام ساذج هى اورب في تظاهر دون تصريح لا أنتم تكلم ناس هبل,1
معظم قواتجي صهيوني,0
زحط يا زبال+ة,1
ل+عن رب شحاد لايك اسم سوريا صور ولاد سوريا أخت تعاطف ناقص منو,1
و نزار قبان كتب ايض عن دمشق و هرب من الى بيروت خوف من حافظ أسد اغتال زوج+ة و كان هو مستهدف,0
لو آخر من عضو بس ما حد آخر من من بشار فكر في,1
شر يا قواتجية ولي كان توقف عالحاجز تاخدي من ربط+ة خبز أعرف من عين,1
هادي معالج نفس ل أخرب دار الله كان عون ناس لي تتعالج عند,1
معلا+ة و نتيج+ة مجلس خدم+ة مدني مش هي مش لازم تندعم لان ناس مشحر و قدم على دول+ة كفاء+ة و دون واسط+ة,0
نسب سب حريم شاف اعلام سعو,1
كلام مزبوط معلا+ة الله أعطى صح+ة عافي,0
عماد عثمان مش قار+ي مش قار+ي عماد عثمان هيدا مجننك,0
قال هتلر أعطى واحد مثل جبران باسيل جعل أوروبا زحف تحت اقدام من جوع,0
طز في ب+تشد على مشدو,1
منذ ثامن صباح و أنا تابع خبر عن تطور قضي+ة خاشقجي على قنا+ة جزير+ة و لس خبر ما خلص حتى هازهي لحظ+ة,0
و+جب دعاء نزول نيزك من بعد ظهور شعب جديد,0
دمدوم كم مر+ة صار مفهمك معاش تستحمري صاير متل شحاط اصبع ما ينضهر فيكي,1
لن ضر نباح يا حفيد قرد خنزير,1
أصل عسكر جندي ولاد كلب عنى,1
هجوم قوي من وهاب لا دفع إلا شر,0
كول هو عمى شو ان حمار,1
أبو هشيم أنا رجل عصامى بدأ من صفر كان شتغل ساع+ة يوم ا,0
مين قال يا خنزير ان محمد ابن سلمان راح الله حفظ عزا إسلام أعز إسلام ياخونه انكشف أسلوب ل,1
وحد قال ل كلام الذي طالب اسقاط ولاي+ة هي يا عاق دين أو منحرف أراد ان تأخذ حري+ة مطلق في حرام ل,1
هذا خنزيرالكتروني من خنزير ال سعود قبح الله,1
فكر دائم رح نسمحلهم يقتلو قتيل يمشو بجنازتو,0
مافي احلى من ضحك,0
طبيعى ابن وسخ وسخ,1
الله يلعنك ل+عن الي ما بيلعنك,1
أنت كبير هني صغير,0
عقبال ما نشوف دول+ة لاف حبل مشنق+ة على,0
عند وقف أمام هام سياسي فذ متمثل,0
ل+عن قطر حاكم قطر لان من ل+عن ل+عن اسرائيل,1
فيلم فاشل يا عول فيلم كامرا معطل,1
مركز بحث لي اتدمر إلنا مو نظام لازم نزعل ان اتدمر من رح نجيب جهاز بحث بس تخلص حرب هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه أخ يا خواصري خخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخخ,0
وهاب اقترح عرض عماد عثمان على طبيب نفس قبل أن دمر مؤسس+ة,0
كل مع جبران باسيل,0
مي أو حرز,0
لازم قال كل صاحب باع صاحب عشان حريم,1
تحرش مال مبرر,0
مجتمع من خروف حكم عاجل ام آجل حكوم+ة من ذئب برتراند دي جوفنيل,0
هات فهم هالحمار,1
نابوليون رغم قصر قام+ة احتل نصف عالم,0
ههههه الله ثقاف+ة خر هي ها ثقاف+ة خر لو مو غريب هو هذا نتيج+ة شرب بول بعير ان كان غبي و,1
اية وزار+ة خارجي+ة هذا وزار+ة خاص مالك جبران باسيل لا اختص شأن دولي بتات+ا,0
يا متبرج جوال ابشر من علام+ة ساع+ه أصغر ابقر ياحماره يا ق ح ب,1
ماحد بدوي محاكم+ة مشنق+ة غير,1
لو من سطل ما قال هي أن نص بلد من رأي يا سطل,0
انشالله يا بيتر كل سياسي إلى زوال أول جبران باسيل تيار عون بعد منفكر رجع عاش لبنان,0
مادي+ان برادعي أنا عارف ان اسم محمد,0
ل كول هو منام ما حتشوفوها بعبدا ذكر إذ شفتوها ما كون حدن من هون عميل,1
كما قال شاعر فرزدق سلاح نوعي وصل قريب بولشيت,0
هي اتخرجت قاعد في بيت مش معني كد ان باير لا هي طول عمر محترم محدش عرف بس,0
الله فصل رأس عن جسد يا درزي يا قذر,1
عرف أنت جرثومةيلي قد ما نكب على ديتول لا قضى على ضحك لا سنان,1
لا سلع+ة باير تالف عنى,1
كلام شعبوي نم عن جهل كيفي+ة عمل شرك+ة خلوي ما في شرك+ة أخذ أي خدم+ة من شرك+ة,0
هذا ترجم+ة كامل مقطع تاني مر+ة علم أصول مهن+ة تحقق,0
حمرن و+راث+ة أو مجهود فردي,0
قصد مليار دولار يا خنزير ترمب,1
لعن+ة الله على على كل درزى خبيث مارس لعب+ة تبادل دور في لبنان درزى مع درزى ضد هاجم هذا دأب أقلي+ة حقد الد,1
ع فكر+ة مو بس مثقف عربي حمير في مثقف أجانب بيوزنوا ألف مثقف عربي تياس,1
يااااا إلهي شو عاهر سياس+ة,1
نمل عند شرف أكثر من ال سلول خنزير ل+عن الله على على,0
كام واحد لا ل لازم كان فاكرينهم ب+نون آدم لكن أسف طلع خواج,1
يا جماع لي بدوي ادعى أو كبر أو صلى أو ختم قرآن بإمكانو عمل كل هالحكي بعيد عن تويتر بنوبكون ثواب اكتر أنو رئاء با,0
رد مناسب في مكان مناسب فهم يا وئام وهاب كذاب,1
لا ضحك على و قال تحرري و أسقط ولاي+ة عند شغل أهم من خرابيط هاذي مالق ل حل زي بطال+ة و تحرش و سكن و دراس+ة,0
اغلبي+ه متبرج,1
ممكن أبقى باير و عمل جروب عوانس سوا,0
غصبن عن عن أمثال كلام وزير خارجي+ة لبنان جبران باسيل مثل سياس+ة رسمي دول+ة حب أو ما حب مشكل+ة,0
وئام وهاب كلب كبير و تميم كلب صغير,1
استراح+ة بعد ما جمعو مل بش ذوذهم وش ذوذ من استمع ل,1
مش واخد بال أن دخل سيسي ياعيني مش قادر نطق طب سيسي عتل طيار خاص و+جب مسمعتش عن دى كمان,0
هذا ما تداول أن أحد و عن شهيد محمد نطالبكم توضيح أو تلفيق أو أتحفونا أكل+ة سمك,0
أم+ة عربي و أحد,0
سعد حريري حرام حاضر شرف,1
مصاري مافيش لو تفقع ألف مالح تاخد,0
الله محيي زلم ابن زلم اكشفلو فسادو و خلي يتحاكم على يد,0
كنك شأن حمل على قطر شكل عاوز مصاري من سفير سعودي سعاد+ة سفير مش هيعبرك,0
انصحك أكل ارنبيط فاصوليا يوم+ي لانو ضغط الهوا عند صار كبير رح تفقع أخرج سلام يا جني ريح بق,0
مر واحد طفى سيجار+ة ف ايدي و هو معدي ل عشان شعب وسخ,1
"تعرض شاهد اتهام إطلاق نار في قضي+ة شهيد محجوب
كشف محامي ولي دم شهيد محجوب تاج أمس محكم+ة عن واقع تعرض أحد شاهد اتهام في قضي+ة إطلاق نار هو داخل مكتب
واجه من منسوبي جهاز مخابر+ة عام ضابط فرد اتهام على ذم+ة مقتل شهيد محجوب",0
ظاهر جزير+ه بطل أعطى مصاري تتنبح عاد,1
تفوووو على سوري جربان مال مال حريص أحرق انتو أهل فلسطين,1
خائن عميل في بلد روح فوت بطيزه بشار ريح من,1
احتاج وعي جديد خال+ي من ايجو أنا كل مسمى نفس ذائف,0
اتهم توصل جيمي أنت خير مين مثل,0
بداي+ة حديث عن تحرش نبر هادئ ل أثر طيب في نفس كل من رفض هذا سلوك مشين سقط اخلاقي,0
نتيج+ة قم+ة نصف مليار سند ستشتريها قطر موقف مهم+ة من جبران باسيل اطمأن إلى رئيس بر خصوص جه+ة مسؤولي+ة ليب,0
أبو ريد عيب على قال دويل قطر أنت من دويل أو قضاء لبنان,0
ما دامي كل طائف+ة ل زعم ل نفوذ دول+ة ل عبيد ل شارع لاتحلم إصلاح,0
مقاوم ناس مريض هيدا صوص سوري أخ رضى أو ايراني,1
من عنى ان كان أيض,0
يا خنزير اشتم محمد على أفضل صلا+ة تسليم لابوك أبو من جابي تستهزئ بعد أنت حكم رد في قليل أطالب تغليظ حكم على,1
احتاج الى قياد+ة جديد,0
ما استقوى الا على ضعيف,0
دبي رزق الله ب محمد ابن راشد عمل على تنمي+ة إدار+ة أحسن ما كان تنمي+ة إدار+ة زار قبل س,0
